1,10,1.486
1,11,1.166
1,12,0.773
1,13,0.371
1,14,-0.019
1,15,-0.392
1,16,-0.748
1,17,-1.09
1,18,-1.422
1,19,-1.748
1,20,-2.071
1,21,-2.393
1,22,-2.716
1,23,-3.043
1,24,-3.373
1,25,-3.709
1,26,-4.051
1,27,-4.401
1,28,-4.757
1,29,-5.121
1,30,-5.492
1,31,-5.872
2,10,1.776
2,11,1.441
2,12,1.041
2,13,0.636
2,14,0.246
2,15,-0.123
2,16,-0.473
2,17,-0.809
2,18,-1.135
2,19,-1.454
2,20,-1.771
2,21,-2.087
2,22,-2.405
2,23,-2.727
2,24,-3.054
2,25,-3.387
2,26,-3.727
2,27,-4.074
2,28,-4.43
2,29,-4.794
2,30,-5.166
2,31,-5.546
3,10,2.014
3,11,1.668
3,12,1.263
3,13,0.856
3,14,0.468
3,15,0.102
3,16,-0.244
3,17,-0.575
3,18,-0.896
3,19,-1.21
3,20,-1.521
3,21,-1.833
3,22,-2.146
3,23,-2.464
3,24,-2.788
3,25,-3.118
3,26,-3.456
3,27,-3.802
3,28,-4.157
3,29,-4.52
3,30,-4.892
3,31,-5.272
4,10,2.194
4,11,1.838
4,12,1.427
4,13,1.018
4,14,0.63
4,15,0.266
4,16,-0.077
4,17,-0.405
4,18,-0.722
4,19,-1.032
4,20,-1.34
4,21,-1.648
4,22,-1.959
4,23,-2.275
4,24,-2.597
4,25,-2.925
4,26,-3.262
4,27,-3.607
4,28,-3.962
4,29,-4.325
4,30,-4.697
4,31,-5.078
5,10,2.368
5,11,1.998
5,12,1.578
5,13,1.164
5,14,0.775
5,15,0.412
5,16,0.071
5,17,-0.254
5,18,-0.567
5,19,-0.874
5,20,-1.179
5,21,-1.484
5,22,-1.792
5,23,-2.106
5,24,-2.426
5,25,-2.753
5,26,-3.089
5,27,-3.434
5,28,-3.789
5,29,-4.153
5,30,-4.526
5,31,-4.908
6,10,2.429
6,11,2.049
6,12,1.623
6,13,1.206
6,14,0.815
6,15,0.451
6,16,0.111
6,17,-0.213
6,18,-0.526
6,19,-0.832
6,20,-1.135
6,21,-1.439
6,22,-1.747
6,23,-2.06
6,24,-2.379
6,25,-2.707
6,26,-3.043
6,27,-3.389
6,28,-3.744
6,29,-4.109
6,30,-4.483
6,31,-4.867
7,10,2.454
7,11,2.063
7,12,1.63
7,13,1.208
7,14,0.814
7,15,0.448
7,16,0.107
7,17,-0.218
7,18,-0.53
7,19,-0.836
7,20,-1.14
7,21,-1.444
7,22,-1.752
7,23,-2.065
7,24,-2.386
7,25,-2.714
7,26,-3.052
7,27,-3.398
7,28,-3.755
7,29,-4.121
7,30,-4.497
7,31,-4.883
8,10,2.436
8,11,2.038
8,12,1.598
8,13,1.171
8,14,0.773
8,15,0.405
8,16,0.061
8,17,-0.265
8,18,-0.579
8,19,-0.887
8,20,-1.192
8,21,-1.497
8,22,-1.807
8,23,-2.122
8,24,-2.443
8,25,-2.773
8,26,-3.112
8,27,-3.461
8,28,-3.819
8,29,-4.187
8,30,-4.565
8,31,-4.953
9,10,2.382
9,11,1.977
9,12,1.532
9,13,1.101
9,14,0.699
9,15,0.327
9,16,-0.02
9,17,-0.349
9,18,-0.666
9,19,-0.976
9,20,-1.284
9,21,-1.592
9,22,-1.904
9,23,-2.221
9,24,-2.545
9,25,-2.877
9,26,-3.219
9,27,-3.569
9,28,-3.93
9,29,-4.3
9,30,-4.68
9,31,-5.07
10,10,2.296
10,11,1.888
10,12,1.438
10,13,1.003
10,14,0.597
10,15,0.221
10,16,-0.131
10,17,-0.464
10,18,-0.785
10,19,-1.099
10,20,-1.41
10,21,-1.722
10,22,-2.037
10,23,-2.357
10,24,-2.684
10,25,-3.019
10,26,-3.363
10,27,-3.717
10,28,-4.08
10,29,-4.452
10,30,-4.834
10,31,-5.226
11,10,2.208
11,11,1.799
11,12,1.348
11,13,0.91
11,14,0.501
11,15,0.121
11,16,-0.235
11,17,-0.572
11,18,-0.897
11,19,-1.215
11,20,-1.53
11,21,-1.845
11,22,-2.164
11,23,-2.487
11,24,-2.817
11,25,-3.155
11,26,-3.502
11,27,-3.858
11,28,-4.223
11,29,-4.597
11,30,-4.982
11,31,-5.375
12,10,2.101
12,11,1.695
12,12,1.244
12,13,0.804
12,14,0.391
12,15,0.007
12,16,-0.353
12,17,-0.695
12,18,-1.025
12,19,-1.348
12,20,-1.668
12,21,-1.987
12,22,-2.31
12,23,-2.637
12,24,-2.971
12,25,-3.312
12,26,-3.662
12,27,-4.02
12,28,-4.388
12,29,-4.764
12,30,-5.15
12,31,-5.545
13,10,1.961
13,11,1.561
13,12,1.112
13,13,0.671
13,14,0.256
13,15,-0.132
13,16,-0.497
13,17,-0.845
13,18,-1.18
13,19,-1.509
13,20,-1.834
13,21,-2.159
13,22,-2.486
13,23,-2.818
13,24,-3.156
13,25,-3.501
13,26,-3.854
13,27,-4.215
13,28,-4.584
13,29,-4.963
13,30,-5.35
13,31,-5.746
14,10,1.829
14,11,1.437
14,12,0.992
14,13,0.552
14,14,0.135
14,15,-0.255
14,16,-0.624
14,17,-0.976
14,18,-1.316
14,19,-1.649
14,20,-1.979
14,21,-2.308
14,22,-2.64
14,23,-2.975
14,24,-3.316
14,25,-3.664
14,26,-4.019
14,27,-4.382
14,28,-4.753
14,29,-5.133
14,30,-5.521
14,31,-5.917
15,10,1.735
15,11,1.351
15,12,0.91
15,13,0.471
15,14,0.055
15,15,-0.338
15,16,-0.709
15,17,-1.063
15,18,-1.407
15,19,-1.743
15,20,-2.075
15,21,-2.407
15,22,-2.741
15,23,-3.079
15,24,-3.422
15,25,-3.772
15,26,-4.128
15,27,-4.492
15,28,-4.864
15,29,-5.244
15,30,-5.631
15,31,-6.027
16,10,1.617
16,11,1.248
16,12,0.817
16,13,0.383
16,14,-0.032
16,15,-0.425
16,16,-0.798
16,17,-1.156
16,18,-1.502
16,19,-1.842
16,20,-2.179
16,21,-2.514
16,22,-2.851
16,23,-3.192
16,24,-3.537
16,25,-3.887
16,26,-4.245
16,27,-4.609
16,28,-4.98
16,29,-5.359
16,30,-5.745
16,31,-6.139
17,10,1.595
17,11,1.24
17,12,0.816
17,13,0.386
17,14,-0.027
17,15,-0.42
17,16,-0.794
17,17,-1.154
17,18,-1.503
17,19,-1.845
17,20,-2.184
17,21,-2.521
17,22,-2.861
17,23,-3.203
17,24,-3.549
17,25,-3.901
17,26,-4.258
17,27,-4.623
17,28,-4.993
17,29,-5.371
17,30,-5.756
17,31,-6.147
